"Notes","Year","Year Code","State","State Code",Cases,Percent of Total,Rate per 100,000,Population
,"2017","2017","Virginia","51",204,0.05%,2.41,8471011
,"2017","2017","Washington","53",207,0.05%,2.79,7427951
,"2017","2017","West Virginia","54",16,0.00%,0.88,1818683
,"2017","2017","Wisconsin","55",49,0.01%,0.85,5793147
,"2017","2017","Wyoming","56",2,0.00%,0.34,579994
"Total","2017","2017",,,9066,2.16%,2.79,325122128
,"2016","2016","Alabama","01",112,0.03%,2.30,4866824
,"2016","2016","Alaska","02",57,0.01%,7.68,742575
,"2016","2016","Arizona","04",188,0.04%,2.71,6944767
,"2016","2016","Arkansas","05",91,0.02%,3.04,2991815
,"2016","2016","California","06",2059,0.49%,5.26,39149186
,"2016","2016","Colorado","08",64,0.02%,1.15,5543844
,"2016","2016","Connecticut","09",52,0.01%,1.45,3579830
,"2016","2016","Delaware","10",16,0.00%,1.68,949989
,"2016","2016","District of Columbia","11",25,0.01%,3.64,687576
,"2016","2016","Florida","12",639,0.15%,3.10,20627237
,"2016","2016","Georgia","13",302,0.07%,2.93,10308442
,"2016","2016","Hawaii","15",119,0.03%,8.33,1428885
,"2016","2016","Idaho","16",18,0.00%,1.07,1684036
,"2016","2016","Illinois","17",341,0.08%,2.66,12821709
,"2016","2016","Indiana","18",108,0.03%,1.63,6637898
,"2016","2016","Iowa","19",48,0.01%,1.53,3133210
,"2016","2016","Kansas","20",39,0.01%,1.34,2912977
,"2016","2016","Kentucky","21",91,0.02%,2.05,4440306
,"2016","2016","Louisiana","22",128,0.03%,2.73,4681346
,"2016","2016","Maine","23",23,0.01%,1.73,1332348
,"2016","2016","Maryland","24",221,0.05%,3.68,6007014
,"2016","2016","Massachusetts","25",190,0.05%,2.78,6827280
,"2016","2016","Michigan","26",133,0.03%,1.34,9954117
,"2016","2016","Minnesota","27",167,0.04%,3.02,5525360
,"2016","2016","Mississippi","28",60,0.01%,2.01,2990595
,"2016","2016","Missouri","29",101,0.02%,1.66,6091384
,"2016","2016","Montana","30",4,0.00%,0.38,1042137
,"2016","2016","Nebraska","31",28,0.01%,1.47,1906483
,"2016","2016","Nevada","32",55,0.01%,1.88,2919555
,"2016","2016","New Hampshire","33",15,0.00%,1.12,1343694
,"2016","2016","New Jersey","34",294,0.07%,3.31,8873584
,"2016","2016","New Mexico","35",38,0.01%,1.82,2092555
,"2016","2016","New York","36",758,0.18%,3.86,19636391
,"2016","2016","North Carolina","37",219,0.05%,2.16,10161802
,"2016","2016","North Dakota","38",22,0.01%,2.91,756114
,"2016","2016","Ohio","39",142,0.03%,1.22,11640060
,"2016","2016","Oklahoma","40",78,0.02%,1.99,3928143
,"2016","2016","Oregon","41",70,0.02%,1.71,4093271
,"2016","2016","Pennsylvania","42",169,0.04%,1.32,12788468
,"2016","2016","Rhode Island","44",12,0.00%,1.13,1057816
,"2016","2016","South Carolina","45",102,0.02%,2.06,4963031
,"2016","2016","South Dakota","46",12,0.00%,1.39,863693
,"2016","2016","Tennessee","47",103,0.02%,1.55,6651277
,"2016","2016","Texas","48",1237,0.29%,4.43,27914064
,"2016","2016","Utah","49",20,0.00%,0.66,3044241
,"2016","2016","Vermont","50",6,0.00%,0.96,624366
,"2016","2016","Virginia","51",203,0.05%,2.41,8417651
,"2016","2016","Washington","53",204,0.05%,2.79,7299961
,"2016","2016","West Virginia","54",14,0.00%,0.76,1832435
,"2016","2016","Wisconsin","55",40,0.01%,0.69,5775170
,"2016","2016","Wyoming","56",1,0.00%,0.17,585243
"Total","2016","2016",,,9238,2.20%,2.86,323071755
,"2015","2015","Alabama","01",119,0.03%,2.45,4854803
,"2015","2015","Alaska","02",68,0.02%,9.21,738430
,"2015","2015","Arizona","04",198,0.05%,2.90,6832810
,"2015","2015","Arkansas","05",90,0.02%,3.02,2979732
,"2015","2015","California","06",2131,0.51%,5.48,38904296
,"2015","2015","Colorado","08",73,0.02%,1.34,5454328
,"2015","2015","Connecticut","09",70,0.02%,1.95,3588561
,"2015","2015","Delaware","10",22,0.01%,2.34,942065
,"2015","2015","District of Columbia","11",33,0.01%,4.87,677014
,"2015","2015","Florida","12",601,0.14%,2.97,20219111
,"2015","2015","Georgia","13",318,0.08%,3.12,10183353
,"2015","2015","Hawaii","15",127,0.03%,8.92,1422999
,"2015","2015","Idaho","16",11,0.00%,0.67,1652495
,"2015","2015","Illinois","17",343,0.08%,2.67,12859585
,"2015","2015","Indiana","18",116,0.03%,1.75,6611442
,"2015","2015","Iowa","19",38,0.01%,1.22,3122541
,"2015","2015","Kansas","20",36,0.01%,1.24,2910717
,"2015","2015","Kentucky","21",67,0.02%,1.51,4429126
,"2015","2015","Louisiana","22",119,0.03%,2.55,4666998
,"2015","2015","Maine","23",18,0.00%,1.35,1329098
,"2015","2015","Maryland","24",176,0.04%,2.94,5988528
,"2015","2015","Massachusetts","25",192,0.05%,2.82,6797484
,"2015","2015","Michigan","26",131,0.03%,1.32,9934483
,"2015","2015","Minnesota","27",150,0.04%,2.74,5484002
,"2015","2015","Mississippi","28",73,0.02%,2.44,2990231
,"2015","2015","Missouri","29",92,0.02%,1.51,6075411
,"2015","2015","Montana","30",9,0.00%,0.87,1031495
,"2015","2015","Nebraska","31",33,0.01%,1.74,1892059
,"2015","2015","Nevada","32",85,0.02%,2.96,2868531
,"2015","2015","New Hampshire","33",13,0.00%,0.97,1337480
,"2015","2015","New Jersey","34",325,0.08%,3.66,8870312
,"2015","2015","New Mexico","35",47,0.01%,2.25,2090071
,"2015","2015","New York","36",763,0.18%,3.88,19657321
,"2015","2015","North Carolina","37",199,0.05%,1.98,10037218
,"2015","2015","North Dakota","38",9,0.00%,1.19,755537
,"2015","2015","Ohio","39",143,0.03%,1.23,11622315
